team,date,home,neutral,opponent,tmPts,oppPts,OT,tmWeek,oppWeek,week,tmSprd,oppSprd,OU,season,month,day,year,code,tmWin,tmATSWin,tmOver,tmWinSeas,tmLosSeas,tmWinStrk,tmLosStrk,tmATSWinSeas,tmATSLosSeas,tmATSWinStrk,tmATSLosStrk,tmOVRSeas,tmUDRSeas,tmOVRStrk,tmUDRStrk,opWin,opATSWin,opOver,opWinSeas,opLosSeas,opWinStrk,opLosStrk,opATSWinSeas,opATSLosSeas,opATSWinStrk,opATSLosStrk,opOVRSeas,opUDRSeas,opOVRStrk,opUDRStrk
DAL,11/2/2014,1,0,ARI,17,28,0,9,8,9,-1.5,1.5,45,2014,11,2,2014,2DALARI//11//2//2014,-1,-1,0,6,2,0,1,5,3,0,1,4,4,0,1,1,1,0,6,1,3,0,5,2,3,0,2.5,4.5,0,2
DAL,10/16/2023,0,0,LAC ,20,17,0,6,5,6,-1.5,1.5,50,2023,10,16,2023,2LAC DAL//10//16//2023,1,1,-1,3,2,0,1,3,2,0,1,3,2,1,0,-1,-1,-1,2,2,2,0,1.5,2.5,1,0,1,3,0,2
DET,10/19/2014,1,0,NO,24,23,0,7,6,7,-1.5,1.5,46.5,2014,10,19,2014,2DETNO//10//19//2014,1,-1,1,4,2,1,0,4,2,1,0,1,5,0,5,-1,1,1,2,3,1,0,1,4,0,2,4,1,2,0
DET,11/24/2016,1,0,MIN,16,13,0,11,11,12,-1.5,1.5,42,2016,11,24,2016,2DETMIN//11//24//2016,1,1,-1,6,4,2,0,6,4,2,0,4,6,0,4,-1,-1,-1,6,4,1,0,6,4,1,0,3,7,2,0
GB,10/12/2014,0,0,MIA,27,24,0,6,5,6,-1.5,1.5,46.5,2014,10,12,2014,1MIAGB//10//12//2014,1,1,1,3,2,2,0,2.5,2.5,2,0,4,1,2,0,-1,-1,1,2,2,1,0,2,2,1,0,3,1,2,0
GB,9/18/2016,0,0,MIN,14,17,0,2,2,2,-1.5,1.5,43,2016,9,18,2016,1MINGB//9//18//2016,-1,-1,-1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,-1,1,0,1,0,1,0,1,0,0,1,1,0
HOU,11/18/2007,1,0,NO,23,10,0,10,10,11,-1.5,1.5,50,2007,11,18,2007,2HOUNO//11//18//2007,1,1,-1,4,5,1,0,4,5,1,0,5.5,3.5,0,1,-1,-1,-1,4,5,0,1,3,6,0,1,5,4,3,0
HOU,9/26/2010,1,0,DAL,13,27,0,3,3,3,-1.5,1.5,47.5,2010,9,26,2010,2HOUDAL//9//26//2010,-1,-1,-1,2,0,2,0,2,0,2,0,2,0,2,0,1,1,-1,0,2,0,2,0,2,0,2,1,1,1,0
HOU,9/22/2024,0,0,MIN ,7,34,0,3,3,3,-1.5,1.5,46.5,2024,9,22,2024,2MIN HOU//9//22//2024,-1,-1,-1,2,0,2,0,0.5,1.5,0,1,1,1,0,1,1,1,-1,2,0,2,0,2,0,2,0,0,2,0,2
IND,9/25/2016,1,0,LAC,26,22,0,3,3,3,-1.5,1.5,51.5,2016,9,25,2016,2INDLAC//9//25//2016,1,1,-1,0,2,0,2,0,2,0,2,2,0,2,0,-1,-1,-1,1,1,1,0,2,0,2,0,1,1,2,0
IND,10/20/2019,1,0,HOU,30,23,0,6,7,7,-1.5,1.5,46.5,2019,10,20,2019,2INDHOU//10//20//2019,1,1,1,3,2,1,0,3.5,1.5,1,0,3,2,0,1,-1,-1,1,4,2,2,0,4,2,2,0,3,3,2,0
IND,11/5/2023,0,0,CAR ,27,13,0,9,8,9,-1.5,1.5,45.5,2023,11,5,2023,2CAR IND//11//5//2023,1,1,-1,3,5,0,3,4,4,0,1,6,2,3,0,-1,-1,-1,1,6,1,0,1.5,5.5,1,0,3,4,0,1
JAC,12/24/2023,0,0,TB ,12,30,0,15,15,16,-1.5,1.5,43.5,2023,12,24,2023,2TB JAC//12//24//2023,-1,-1,-1,8,6,0,3,8,6,0,3,7,7,0,1,1,1,-1,7,7,3,0,9,5,2,0,6,8,4,0
KC,12/25/2024,0,0,PIT ,29,10,0,16,16,17,-1.5,1.5,46,2024,12,25,2024,2PIT KC//12//25//2024,1,1,-1,14,1,5,0,7,8,2,0,7,8,1,0,-1,-1,-1,10,5,0,2,10,5,0,2,8,7,1,0
LAC,12/9/2007,0,0,TEN,23,17,1,13,13,14,-1.5,1.5,40,2007,12,9,2007,1TENLAC//12//9//2007,1,1,0,7,5,2,0,7,5,2,0,6.5,5.5,0,1,-1,-1,0,7,5,1,0,6,6,1,0,4.5,7.5,1,0
LAC,11/7/2021,0,0,PHI ,27,24,0,8,9,9,-1.5,1.5,49,2021,11,7,2021,2PHI LAC//11//7//2021,1,1,1,4,3,0,2,4,3,0,2,2,5,1,0,-1,-1,1,3,5,1,0,4,4,1,0,5,3,2,0
LAC,11/3/2024,0,0,CLE ,27,10,0,8,9,9,-1.5,1.5,42,2024,11,3,2024,2CLE LAC//11//3//2024,1,1,-1,4,3,1,0,4,3,1,0,1,6,0,2,-1,-1,-1,2,6,1,0,3,5,1,0,2,6,1,0
LAR,9/9/2007,1,0,CAR,13,27,0,1,1,1,-1.5,1.5,43,2007,9,9,2007,2LARCAR//9//9//2007,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
LAR,9/27/2015,1,0,PIT,6,12,0,3,3,3,-1.5,1.5,48.5,2015,9,27,2015,2LARPIT//9//27//2015,-1,-1,-1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,1,0,2,0,2,0,1,1,1,0
LAR,11/4/2018,0,0,NO,35,45,0,9,8,9,-1.5,1.5,57,2018,11,4,2018,1NOLAR//11//4//2018,-1,-1,1,8,0,8,0,4,4,0,1,3,5,0,3,1,1,1,6,1,6,0,5,2,5,0,3,4,0,2
LAR,9/8/2019,0,0,CAR,30,27,0,1,1,1,-1.5,1.5,49.5,2019,9,8,2019,1CARLAR//9//8//2019,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
LAR,9/20/2020,0,0,PHI ,37,19,0,2,2,2,-1.5,1.5,45.5,2020,9,20,2020,2PHI LAR//9//20//2020,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,-1,-1,1,0,1,0,1,0,1,0,1,1,0,1,0
LAR,11/19/2023,1,0,SEA ,17,16,0,10,10,11,-1.5,1.5,46,2023,11,19,2023,1LARSEA //11//19//2023,1,-1,-1,3,6,0,3,4.5,4.5,0,3,3,6,0,1,-1,1,-1,6,3,1,0,3.5,5.5,0,4,4,5,1,0
LV,10/31/2010,1,0,SEA,33,3,0,8,7,8,-1.5,1.5,39.5,2010,10,31,2010,2LVSEA//10//31//2010,1,1,-1,3,4,1,0,4,3,3,0,5,2,1,0,-1,-1,-1,4,2,2,0,4,2,2,0,3,3,0,1
LV,9/25/2016,0,0,TEN,17,10,0,3,3,3,-1.5,1.5,47,2016,9,25,2016,1TENLV//9//25//2016,1,1,-1,1,1,0,1,1,1,0,1,2,0,2,0,-1,-1,-1,1,1,1,0,1,1,1,0,0,2,0,1
LV,11/1/2018,0,0,SF,3,34,0,8,9,9,-1.5,1.5,44,2018,11,1,2018,1SFLV//11//1//2018,-1,-1,-1,1,6,0,3,2,5,0,3,3,4,1,0,1,1,-1,1,7,0,6,2,6,0,2,5,3,0,2
LV,9/25/2022,0,0,TEN ,22,24,0,3,3,3,-1.5,1.5,46.5,2022,9,25,2022,2TEN LV//9//25//2022,-1,-1,-1,0,2,0,2,0,2,0,2,1,1,1,0,1,1,-1,0,2,0,2,0,2,0,2,0.5,1.5,0,1
MIA,1/1/2012,1,0,NYJ,19,17,0,16,16,17,-1.5,1.5,38.5,2011,1,1,2012,2MIANYJ//1//1//2012,1,1,-1,5,10,0,1,8.5,6.5,2,0,4.5,10.5,2,0,-1,-1,-1,8,7,0,2,6,9,0,2,9,6,0,1
MIA,9/27/2015,1,0,BUF,14,41,0,3,3,3,-1.5,1.5,43.5,2015,9,27,2015,2MIABUF//9//27//2015,-1,-1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,2,0,1,0
MIA,11/15/2020,1,0,LAC ,29,21,0,9,9,10,-1.5,1.5,49,2020,11,15,2020,1MIALAC //11//15//2020,1,1,1,5,3,4,0,6,2,4,0,3,5,1,0,-1,-1,1,2,6,0,2,4.5,3.5,0,2,6,2,5,0
MIN,1/1/2012,1,0,CHI,13,17,0,16,16,17,-1.5,1.5,41.5,2011,1,1,2012,2MINCHI//1//1//2012,-1,-1,-1,3,12,1,0,7,8,1,0,10,5,4,0,1,1,-1,7,8,0,5,7,8,0,2,8,7,2,0
MIN,11/1/2015,0,0,CHI,23,20,0,7,7,8,-1.5,1.5,43.5,2015,11,1,2015,1CHIMIN//11//1//2015,1,1,-1,4,2,2,0,5,1,5,0,1,5,1,0,-1,-1,-1,2,4,0,1,3,3,3,0,2,4,1,0
NE,12/22/2013,0,0,BAL,41,7,0,15,15,16,-1.5,1.5,45.5,2013,12,22,2013,1BALNE//12//22//2013,1,1,1,10,4,0,1,6,8,0,3,7,7,0,1,-1,-1,1,8,6,4,0,7,7,1,0,6,8,0,1
NE,10/25/2020,1,0,SF ,6,33,0,6,7,7,-1.5,1.5,45.5,2020,10,25,2020,1NESF //10//25//2020,-1,-1,-1,2,3,0,2,2,3,0,2,2,3,0,2,1,1,-1,3,3,1,0,3,3,1,0,3,3,0,1
NE,10/8/2023,1,0,NO ,0,34,0,5,5,5,-1.5,1.5,38.5,2023,10,8,2023,1NENO //10//8//2023,-1,-1,-1,1,3,0,1,1,3,0,1,1,3,0,3,1,1,-1,2,2,0,2,0.5,3.5,0,3,0,4,0,4
NO,10/31/2010,1,0,PIT,20,10,0,8,7,8,-1.5,1.5,45,2010,10,31,2010,2NOPIT//10//31//2010,1,1,-1,4,3,0,1,2,5,0,1,4,3,1,0,-1,-1,-1,5,1,2,0,4,2,0,1,3,3,2,0
NYG,12/2/2007,0,0,CHI,21,16,0,12,12,13,-1.5,1.5,39.5,2007,12,2,2007,1CHINYG//12//2//2007,1,1,-1,7,4,0,1,6,5,0,1,6,5,1,0,-1,-1,-1,5,6,1,0,4,7,1,0,6,5,2,0
NYG,10/28/2012,0,0,DAL,29,24,0,8,7,8,-1.5,1.5,48,2012,10,28,2012,1DALNYG//10//28//2012,1,1,1,5,2,3,0,3.5,3.5,0,1,2,5,0,2,-1,-1,1,3,3,1,0,3,3,2,0,3,3,0,1
NYG,11/8/2015,0,0,TB,32,18,0,9,8,9,-1.5,1.5,49,2015,11,8,2015,1TBNYG//11//8//2015,1,1,1,4,4,0,1,4.5,3.5,1,0,5,3,2,0,-1,-1,1,3,4,1,0,4,3,3,0,4,3,0,1
NYJ,9/22/2014,1,0,CHI,19,27,0,3,3,3,-1.5,1.5,44.5,2014,9,22,2014,2NYJCHI//9//22//2014,-1,-1,1,1,1,0,1,0.5,1.5,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,2,0,1,0
NYJ,10/8/2017,0,0,CLE,17,14,0,5,5,5,-1.5,1.5,41.5,2017,10,8,2017,1CLENYJ//10//8//2017,1,1,-1,2,2,2,0,2,2,2,0,2,2,1,0,-1,-1,-1,0,4,0,4,1,3,0,3,1,3,0,1
NYJ,12/29/2019,0,0,BUF,13,6,0,16,16,17,-1.5,1.5,37,2019,12,29,2019,1BUFNYJ//12//29//2019,1,1,-1,6,9,1,0,6,9,1,0,7,8,0,1,-1,-1,-1,10,5,0,1,10,5,1,0,4,11,1,0
NYJ,12/1/2024,1,0,SEA ,21,26,0,12,12,13,-1.5,1.5,42,2024,12,1,2024,1NYJSEA //12//1//2024,-1,-1,1,3,8,0,2,3,8,0,2,5.5,5.5,1,0,1,1,1,6,5,2,0,4.5,6.5,2,0,5,6,0,5
PHI,11/2/2014,0,0,HOU,31,21,0,8,9,9,-1.5,1.5,48.5,2014,11,2,2014,1HOUPHI//11//2//2014,1,1,1,5,2,0,1,4,3,0,1,4,3,0,2,-1,-1,1,4,4,1,0,5,3,1,0,6,2,3,0
PHI,12/22/2016,1,0,NYG,24,19,0,15,15,16,-1.5,1.5,42.5,2016,12,22,2016,2PHINYG//12//22//2016,1,1,1,5,9,0,5,6,8,1,0,8,6,3,0,-1,-1,1,10,4,2,0,8.5,5.5,2,0,4,10,0,6
PHI,10/11/2018,0,0,NYG,34,13,0,6,6,6,-1.5,1.5,45,2018,10,11,2018,1NYGPHI//10//11//2018,1,1,1,2,3,0,2,1,4,0,4,2,3,0,1,-1,-1,1,1,4,0,2,2,3,1,0,3,2,1,0
PIT,10/25/2020,0,0,TEN ,27,24,0,6,6,7,-1.5,1.5,52.5,2020,10,25,2020,2TEN PIT//10//25//2020,1,1,-1,5,0,5,0,4,1,3,0,3,2,0,1,-1,-1,-1,5,0,5,0,3,2,2,0,4,1,4,0
SEA,10/3/2010,0,0,LAR,3,20,0,4,4,4,-1.5,1.5,40,2010,10,3,2010,1LARSEA//10//3//2010,-1,-1,-1,2,1,1,0,2,1,1,0,2.5,0.5,2,0,1,1,-1,1,2,1,0,2,1,2,0,1,2,1,0
SEA,10/3/2019,1,0,LAR,30,29,0,5,5,5,-1.5,1.5,49,2019,10,3,2019,2SEALAR//10//3//2019,1,-1,1,3,1,1,0,2,2,1,0,2,2,0,1,-1,1,1,3,1,0,1,3,1,0,1,2,2,1,0
TB,9/30/2012,1,0,WAS,22,24,0,4,4,4,-1.5,1.5,44.5,2012,9,30,2012,2TBWAS//9//30//2012,-1,-1,1,1,2,0,2,3,0,3,0,1,2,0,1,1,1,1,1,2,0,2,1,2,0,2,3,0,3,0
TB,10/29/2017,1,0,CAR,3,17,0,7,8,8,-1.5,1.5,46,2017,10,29,2017,2TBCAR//10//29//2017,-1,-1,-1,11,11,0,3,10.5,11.5,0,4,11.5,10.5,2,0,1,1,-1,4,3,0,2,3,4,0,2,4,3,0,1
TB,11/25/2018,1,0,SF,27,9,0,11,11,12,-1.5,1.5,54.5,2018,11,25,2018,2TBSF//11//25//2018,1,1,-1,3,7,0,4,3.5,6.5,0,2,8,2,1,0,-1,-1,-1,2,8,0,1,3,7,0,1,6,4,1,0
TEN,11/6/2011,1,0,CIN,17,24,0,8,8,9,-1.5,1.5,41.5,2011,11,6,2011,2TENCIN//11//6//2011,-1,-1,-1,4,3,1,0,3,4,1,0,4,3,0,1,1,1,-1,5,2,4,0,6,1,4,0,5,2,4,0
TEN,9/19/2019,0,0,JAC,7,20,0,3,3,3,-1.5,1.5,38,2019,9,19,2019,1JACTEN//9//19//2019,-1,-1,-1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,-1,0,2,0,2,1,1,1,0,0,2,0,1
WAS,11/30/2017,0,0,DAL,14,38,0,12,12,13,-1.5,1.5,47,2017,11,30,2017,1DALWAS//11//30//2017,-1,-1,1,5,6,1,0,5,6,2,0,7,4,0,1,1,1,1,5,6,0,3,5,6,0,3,6,5,0,4
WAS,11/4/2018,1,0,ATL,14,38,0,8,8,9,-1.5,1.5,46.5,2018,11,4,2018,2WASATL//11//4//2018,-1,-1,1,5,2,3,0,5,2,3,0,2,5,0,3,1,1,1,3,4,2,0,2,5,0,1,6,1,0,1
WAS,11/22/2020,1,0,CIN ,20,9,0,10,10,11,-1.5,1.5,47.5,2020,11,22,2020,1WASCIN //11//22//2020,1,1,-1,2,7,0,2,4,5,0,1,5,4,2,0,-1,-1,-1,2.5,6.5,0,1,6,3,0,1,5.5,3.5,3,0
ARI,12/2/2007,1,0,CLE,27,21,0,12,12,13,-1,1,52.5,2007,12,2,2007,2ARICLE//12//2//2007,1,1,-1,5,6,0,1,7,4,0,1,7,4,3,0,-1,-1,-1,7,4,2,0,9,2,6,0,8.5,2.5,0,1
ARI,9/7/2008,0,0,SF,23,13,0,1,1,1,-1,1,42.5,2008,9,7,2008,1SFARI//9//7//2008,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
ARI,10/5/2008,1,0,BUF,41,17,0,5,5,5,-1,1,44.5,2008,10,5,2008,2ARIBUF//10//5//2008,1,1,1,2,2,0,2,2,2,0,2,2,2,1,0,-1,-1,1,4,0,4,0,3,1,1,0,3,1,2,0
ARI,11/25/2012,1,0,LAR,17,31,0,11,11,12,-1,1,36,2012,11,25,2012,2ARILAR//11//25//2012,-1,-1,1,4,6,0,6,4.5,5.5,1,0,2,8,0,1,1,1,1,3.5,6.5,0,4,6,4,0,1,6,4,4,0
ARI,10/26/2014,1,0,PHI,24,20,0,7,7,8,-1,1,48.5,2014,10,26,2014,2ARIPHI//10//26//2014,1,1,-1,5,1,2,0,4,2,2,0,2,4,0,1,-1,-1,-1,5,1,2,0,4,2,2,0,3,3,0,1
ARI,12/25/2021,1,0,IND ,16,22,0,15,15,16,-1,1,50,2021,12,25,2021,1ARIIND //12//25//2021,-1,-1,-1,10,4,0,2,9,5,0,2,5.5,8.5,0,1,1,1,-1,8,6,2,0,9,5,2,0,8,6,0,2
ARI,10/20/2022,1,0,NO ,42,34,0,7,7,7,-1,1,45.5,2022,10,20,2022,1ARINO //10//20//2022,1,1,1,2,4,0,2,3,3,0,1,2,4,0,4,-1,-1,1,2,4,0,1,1.5,4.5,0,1,4,2,3,0
ARI,9/15/2024,1,0,LAR,41,10,0,2,2,2,-1,1,46.5,2024,9,15,2024,1ARILA //9//15//2024,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,-1,-1,1,0,1,0,1,0,1,0,1,1,0,0,1
ARI,11/24/2024,0,0,SEA ,6,16,0,11,11,12,-1,1,47,2024,11,24,2024,2SEA ARI//11//24//2024,-1,-1,-1,6,4,4,0,7,3,4,0,4.5,5.5,0,2,1,1,-1,5,5,1,0,3.5,6.5,1,0,4,6,0,4
ATL,11/9/2008,1,0,NO,34,20,0,9,9,10,-1,1,51,2008,11,9,2008,2ATLNO//11//9//2008,1,1,1,5,3,1,0,5,3,1,0,3,5,0,3,-1,-1,1,4,4,1,0,5,3,1,0,5.5,2.5,1,0
ATL,11/23/2008,1,0,CAR,45,28,0,11,11,12,-1,1,41,2008,11,23,2008,2ATLCAR//11//23//2008,1,1,1,6,4,0,1,6,4,0,1,4,6,0,1,-1,-1,1,8,2,4,0,5.5,4.5,0,1,3,7,1,0
ATL,11/15/2009,0,0,CAR,19,28,0,9,9,10,-1,1,43.5,2009,11,15,2009,1CARATL//11//15//2009,-1,-1,1,5,3,1,0,6,2,2,0,5,3,3,0,1,1,1,3,5,0,1,3,5,2,0,4,4,0,1
ATL,1/3/2009,0,0,TB,20,10,0,16,16,17,-1,1,41.5,2009,1,3,2009,1TBATL//1//3//2009,1,1,-1,8,7,2,0,10,5,3,0,7,8,0,5,-1,-1,-1,3,12,2,0,6,9,2,0,5,10,0,6
ATL,9/12/2010,0,0,PIT,9,15,1,1,1,1,-1,1,38.5,2010,9,12,2010,1PITATL//9//12//2010,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
ATL,11/11/2010,1,0,BAL,26,21,0,9,9,10,-1,1,43.5,2010,11,11,2010,2ATLBAL//11//11//2010,1,1,1,6,2,2,0,4,4,0,1,5,3,3,0,-1,-1,1,6,2,2,0,4.5,3.5,1,0,4,4,0,1
ATL,9/11/2011,0,0,CHI,12,30,0,1,1,1,-1,1,40.5,2011,9,11,2011,1CHIATL//9//11//2011,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ATL,11/13/2011,1,0,NO,23,26,1,9,10,10,-1,1,49.5,2011,11,13,2011,2ATLNO//11//13//2011,-1,-1,-1,5,3,3,0,4,4,3,0,3,5,0,4,1,1,-1,6,3,1,0,5,4,1,0,4,5,0,1
ATL,12/4/2011,0,0,HOU,10,17,0,12,12,13,-1,1,38,2011,12,4,2011,1HOUATL//12//4//2011,-1,-1,-1,7,4,2,0,4.5,6.5,0,2,3,8,0,7,1,1,-1,8,3,5,0,7.5,3.5,4,0,4,7,0,1
ATL,9/9/2012,0,0,KC,40,24,0,1,1,1,-1,1,43,2012,9,9,2012,1KCATL//9//9//2012,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
ATL,11/11/2012,0,0,NO,27,31,0,9,9,10,-1,1,54,2012,11,11,2012,1NOATL//11//11//2012,-1,-1,1,8,0,8,0,6,2,2,0,3,5,0,1,1,1,1,3,5,1,0,4,4,1,0,5,3,0,2
ATL,11/25/2012,0,0,TB,24,23,0,11,11,12,-1,1,50.5,2012,11,25,2012,1TBATL//11//25//2012,1,0,-1,9,1,1,0,6,4,0,2,4,6,0,1,-1,0,-1,6,4,4,0,8,2,4,0,8,2,7,0
ATL,12/16/2012,1,0,NYG,34,0,0,14,14,15,-1,1,50,2012,12,16,2012,2ATLNYG//12//16//2012,1,1,-1,11,2,0,1,7.5,5.5,0,1,5,8,1,0,-1,-1,-1,8,5,1,0,6.5,6.5,1,0,4,9,1,0
ATL,11/20/2017,0,0,SEA,34,31,0,10,10,11,-1,1,46,2017,11,20,2017,1SEAATL//11//20//2017,1,1,1,5,4,1,0,3,6,1,0,3,6,0,2,-1,-1,1,6,3,1,0,3.5,5.5,0,2,4,5,0,2
ATL,10/11/2020,1,0,CAR ,16,23,0,5,5,5,-1,1,54.5,2020,10,11,2020,1ATLCAR //10//11//2020,-1,-1,-1,0,4,0,4,1,3,0,2,3,1,0,1,1,1,-1,2,2,2,0,2,2,2,0,1,3,0,1
ATL,10/3/2021,1,0,WAS ,30,34,0,4,4,4,-1,1,47.5,2021,10,3,2021,1ATLWAS //10//3//2021,-1,-1,1,1,2,1,0,1,2,1,0,1,2,0,1,1,1,1,1,2,0,1,0,3,0,3,3,0,2,0
ATL,11/28/2021,0,0,JAC ,21,14,0,11,11,12,-1,1,46,2021,11,28,2021,2JAC ATL//11//28//2021,1,1,-1,4,6,0,2,3,7,0,2,5,5,0,2,-1,-1,-1,2,8,0,2,4,6,0,1,1,9,0,5
ATL,10/15/2023,1,0,WAS ,16,24,0,6,6,6,-1,1,41.5,2023,10,15,2023,1ATLWAS //10//15//2023,-1,-1,-1,3,2,1,0,1,4,0,4,1,4,0,3,1,1,-1,2,3,0,3,2,3,0,1,3,2,2,0
ATL,12/10/2023,1,0,TB ,25,29,0,13,13,14,-1,1,41,2023,12,10,2023,1ATLTB //12//10//2023,-1,-1,1,6,6,2,0,4,8,2,0,4,8,0,2,1,1,1,5,7,1,0,7,5,0,2,5,7,2,0
ATL,12/1/2024,1,0,LAC ,13,17,0,12,12,13,-1,1,47,2024,12,1,2024,1ATLLAC //12//1//2024,-1,-1,-1,6,5,0,2,5,6,0,2,4,7,0,3,1,1,-1,7,4,0,1,7,4,0,1,4,7,3,0
BAL,10/1/2006,1,0,LAC,16,13,0,4,3,4,-1,1,33.5,2006,10,1,2006,2BALLAC//10//1//2006,1,1,-1,3,0,3,0,2,1,0,1,0.5,2.5,0,2,-1,-1,-1,2,0,2,0,2,0,2,0,1,1,1,0
BAL,9/21/2008,1,0,CLE,28,10,0,2,3,3,-1,1,37,2008,9,21,2008,2BALCLE//9//21//2008,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,-1,-1,1,0,2,0,2,1,1,1,0,1,1,0,2
BAL,11/23/2008,1,0,PHI,36,7,0,11,11,12,-1,1,39.5,2008,11,23,2008,2BALPHI//11//23//2008,1,1,1,6,4,0,1,7,3,0,1,6.5,3.5,4,0,-1,-1,1,5.5,4.5,0,1,6,4,0,2,5,5,0,1
BAL,12/19/2010,1,0,NO,30,24,0,14,14,15,-1,1,44.5,2010,12,19,2010,2BALNO//12//19//2010,1,1,1,9,4,1,0,6.5,6.5,1,0,6,7,1,0,-1,-1,1,10,3,6,0,6,7,1,0,8,5,0,1
BAL,9/11/2011,1,0,PIT,35,7,0,1,1,1,-1,1,36,2011,9,11,2011,2BALPIT//9//11//2011,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
BAL,12/18/2011,0,0,LAC,14,34,0,14,14,15,-1,1,44.5,2011,12,18,2011,1LACBAL//12//18//2011,-1,-1,1,10,3,4,0,7.5,5.5,0,1,8,5,0,3,1,1,1,6,7,2,0,4,9,2,0,7,6,0,1
BAL,11/25/2012,0,0,LAC,16,13,1,11,11,12,-1,1,47,2012,11,25,2012,1LACBAL//11//25//2012,1,1,-1,8,2,3,0,4.5,5.5,2,0,6,4,0,1,-1,-1,-1,4,6,0,2,5,5,1,0,7,3,3,0
BAL,9/22/2013,1,0,HOU,30,9,0,3,3,3,-1,1,44.5,2013,9,22,2013,2BALHOU//9//22//2013,1,1,-1,1,1,1,0,1,1,1,0,1,1,0,1,-1,-1,-1,2,0,2,0,0,2,0,2,1,1,2,0
BAL,11/3/2013,0,0,CLE,18,24,0,8,9,9,-1,1,41.5,2013,11,3,2013,1CLEBAL//11//3//2013,-1,-1,1,3,4,0,2,3,4,0,2,2,5,0,2,1,1,1,3,5,0,3,4,4,1,0,5,3,1,0
BAL,11/10/2013,1,0,CIN,20,17,1,9,10,10,-1,1,44,2013,11,10,2013,2BALCIN//11//10//2013,1,1,-1,3,5,0,3,3,5,0,3,3,5,1,0,-1,-1,-1,6,3,0,1,5.5,3.5,0,1,4.5,4.5,3,0
BAL,9/7/2014,1,0,CIN,16,23,0,1,1,1,-1,1,43.5,2014,9,7,2014,2BALCIN//9//7//2014,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
BAL,11/8/2020,0,0,IND ,24,10,0,8,8,9,-1,1,48,2020,11,8,2020,2IND BAL//11//8//2020,1,1,-1,5,2,0,1,3.5,3.5,0,2,4,3,2,0,-1,-1,-1,5,2,2,0,4,3,1,0,3,4,3,0
BAL,11/7/2022,0,0,NO ,27,13,0,9,9,9,-1,1,47.5,2022,11,7,2022,2NO BAL//11//7//2022,1,1,-1,5,3,2,0,3.5,4.5,1,0,3,5,1,0,-1,-1,-1,3,5,1,0,2.5,5.5,1,0,4,4,0,1
BAL,10/1/2023,0,0,CLE ,28,3,0,4,4,4,-1,1,38.5,2023,10,1,2023,2CLE BAL//10//1//2023,1,1,-1,2,1,0,1,2,1,0,1,1,2,0,1,-1,-1,-1,2,1,1,0,2,1,1,0,1,2,0,1
BAL,9/22/2024,0,0,DAL ,28,25,0,3,3,3,-1,1,47.5,2024,9,22,2024,2DAL BAL//9//22//2024,1,1,1,0,2,0,2,0,2,0,2,2,0,2,0,-1,-1,1,1,1,0,1,1,1,0,1,2,0,2,0
BUF,10/1/2006,1,0,MIN,17,12,0,4,4,4,-1,1,34.5,2006,10,1,2006,2BUFMIN//10//1//2006,1,1,-1,1,2,0,1,2,1,0,1,1,2,1,0,-1,-1,-1,2,1,0,1,3,0,3,0,0.5,2.5,0,2
BUF,10/15/2006,0,0,DET,17,20,0,6,6,6,-1,1,41,2006,10,15,2006,1DETBUF//10//15//2006,-1,-1,-1,2,3,0,1,3,2,0,1,2,3,1,0,1,1,-1,0,5,0,5,1,4,0,4,4,1,4,0
BUF,12/17/2006,1,0,MIA,21,0,0,14,14,15,-1,1,34,2006,12,17,2006,2BUFMIA//12//17//2006,1,1,-1,6,7,1,0,9,4,6,0,6,7,4,0,-1,-1,-1,6,7,1,0,5,8,1,0,4,9,0,3
